UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,4,2015,25,4667512,2379379,2288133,1754845,1663563,368100,368437,35910,32600,149607,150485,7655,6895,63262,66153,1810112,1721299,394076,397368,56073,53115,174680,176070,13909,13329,1886557,1843043,1323904,1276618,342867,343659,20263,19561,144360,145387,5509,5108,49654,52710,1367182,1322547,363094,366575,34230,33959,165661,167290,10396,10208,492822,445090,430941,386945,25233,24778,15647,13039,5247,5098,2146,1787,13608,13443,442930,398752,30982,30793,21843,19156,9019,8780,3513,3121
R,4,2015,26,4498115,2288828,2209287,1696898,1609868,340589,345614,34467,30613,150572,154861,7373,6599,58929,61732,1748208,1663675,364034,372170,53450,49893,174280,179035,13397,12587,1815667,1785241,1282740,1240556,316704,322262,19067,18239,145672,149877,5365,4941,46119,49366,1322817,1283473,334595,343309,32158,31975,165909,170621,10144,9715,473161,424046,414158,369312,23885,23352,15400,12374,4900,4984,2008,1658,12810,12366,425391,380202,29439,28861,21292,17918,8371,8414,3253,2872
R,4,2015,27,4405640,2239791,2165849,1677360,1590078,320145,327583,33494,30090,145731,152508,7404,6567,55657,59023,1725615,1641515,342011,352545,51546,48589,168304,175923,13292,12463,1767840,1745591,1262665,1223627,297591,304779,18254,17660,141042,147841,5314,4887,42974,46797,1299726,1264364,314064,324199,30377,30660,160260,167911,9975,9601,471951,420258,414695,366451,22554,22804,15240,12430,4689,4667,2090,1680,12683,12226,425889,377151,27947,28346,21169,17929,8044,8012,3317,2862
R,4,2015,28,4334809,2200122,2134687,1658930,1573243,305517,316767,32677,29162,143323,152432,7246,6456,52429,56627,1704567,1622552,325659,340583,50111,47677,164607,174539,12684,11985,1734456,1718111,1249188,1209478,283523,294423,17643,16941,138668,147978,5096,4760,40338,44531,1284170,1248121,298437,312878,29391,29870,156841,166859,9403,9147,465666,416576,409742,363765,21994,22344,15034,12221,4655,4454,2150,1696,12091,12096,420397,374431,27222,27705,20720,17807,7766,7680,3281,2838
R,4,2015,29,4376514,2218615,2157899,1679691,1595925,301770,314990,32451,29308,146047,156298,7369,6594,51287,54784,1724183,1643378,321150,337455,49789,47356,166713,178055,12943,12253,1746581,1737900,1264186,1228773,279679,292525,16901,16902,141401,151764,5212,4986,39202,42950,1298014,1265835,293929,309671,28495,29616,158933,170323,9613,9522,472034,419999,415505,367152,22091,22465,15550,12406,4646,4534,2157,1608,12085,11834,426169,377543,27221,27784,21294,17740,7780,7732,3330,2731
R,4,2015,30,4378207,2209746,2168461,1677563,1605457,295338,312644,31928,29228,148118,160998,7136,6435,49663,53699,1720641,1652044,313771,333879,49083,47334,168222,182654,12494,11957,1738086,1745127,1261739,1234655,273638,290551,16800,16741,143474,156568,4952,4757,37483,41855,1294038,1270851,286901,306484,28164,29379,160488,175090,9150,9162,471660,423334,415824,370802,21700,22093,15128,12487,4644,4430,2184,1678,12180,11844,426603,381193,26870,27395,20919,17955,7734,7564,3344,2795
R,4,2015,31,4260473,2143460,2117013,1628958,1565880,282521,303327,31223,28575,146318,160805,6863,6342,47577,52084,1670097,1610954,299947,323543,47800,46610,165789,181758,12127,11878,1687714,1702336,1226942,1202772,261845,281636,16161,16249,141804,156540,4891,4725,36071,40414,1257940,1237610,274407,296738,27236,28829,158269,174376,9019,9113,455746,414677,402016,363108,20676,21691,15062,12326,4514,4265,1972,1617,11506,11670,412157,373344,25540,26805,20564,17781,7520,7382,3108,2765
R,4,2015,32,4343660,2181532,2162128,1661206,1601425,286153,310029,31938,29190,147228,162856,6976,6468,48031,52160,1702717,1646402,303648,330267,48917,47515,166643,183752,12284,12011,1713931,1734776,1248131,1226996,265207,287502,16554,16558,142674,158422,4961,4789,36404,40509,1279356,1261712,277762,302654,27990,29429,159092,176181,9159,9228,467601,427352,413075,374429,20946,22527,15384,12632,4554,4434,2015,1679,11627,11651,423361,384690,25886,27613,20927,18086,7551,7571,3125,2783
R,4,2015,33,4298090,2154272,2143818,1644042,1589512,281778,306757,30577,28261,144500,162447,6877,6309,46498,50532,1684170,1632999,298606,326513,47358,46293,163119,182349,12042,11694,1694805,1718691,1238383,1216614,261016,284771,15633,15720,139971,157925,4866,4601,34936,39060,1268294,1250078,272959,299481,26857,28288,155590,174834,8921,8884,459467,425127,405659,372898,20762,21986,14944,12541,4529,4522,2011,1708,11562,11472,415876,382921,25647,27032,20501,18005,7529,7515,3121,2810
R,4,2015,34,4295061,2148259,2146802,1642253,1591879,283714,311779,30589,28628,138847,158202,6872,6030,45984,50284,1681865,1635326,300443,331653,47300,46599,157242,177712,11996,11369,1689169,1721124,1236087,1218490,263456,289518,15806,16169,134275,153784,4855,4418,34690,38745,1265726,1251756,275411,304165,27055,28750,149778,170373,8924,8715,459090,425678,406166,373389,20258,22261,14783,12459,4572,4418,2017,1612,11294,11539,416139,383570,25032,27488,20245,17849,7464,7339,3072,2654
R,4,2015,35,4346729,2185428,2161301,1667147,1599000,292473,317635,30876,28356,142763,160563,6900,6274,45269,49473,1706168,1641482,308731,337045,47735,46248,160600,179866,12045,11590,1714347,1730932,1250834,1221002,271345,295391,15637,15821,138176,156096,4781,4638,33574,37984,1279535,1253367,282699,309606,26781,28382,152998,172420,8818,8882,471081,430369,416313,377998,21128,22244,15239,12535,4587,4467,2119,1636,11695,11489,426633,388115,26032,27439,20954,17866,7602,7446,3227,2708
R,4,2015,36,4021882,2008297,2013585,1535419,1490573,265045,294581,28050,26387,132526,150894,5925,5564,41332,45586,1570958,1529707,279901,312149,43560,43203,148786,168733,10500,10366,1585206,1615108,1160677,1140758,246371,274020,14616,14696,128394,146816,4225,4030,30923,34788,1187001,1170417,256838,286758,25009,26401,142080,161910,7828,7873,423091,398477,374742,349815,18674,20561,13434,11691,4132,4078,1700,1534,10409,10798,383957,359290,23063,25391,18551,16802,6706,6823,2672,2493
R,4,2015,37,4032708,2011972,2020736,1544786,1503457,261564,291005,28254,26635,130835,149441,6032,5518,40501,44680,1579485,1541666,275901,308089,43575,43414,146941,166854,10441,10215,1581297,1614169,1162645,1145294,243131,270722,14588,14847,126652,145199,4248,4079,30033,34028,1188074,1174158,253076,282944,24790,26546,140090,159967,7704,7849,430675,406567,382141,358163,18433,20283,13666,11788,4183,4242,1784,1439,10468,10652,391411,367508,22825,25145,18785,16868,6851,6887,2737,2366
R,4,2015,38,3918703,1949907,1968796,1496448,1463550,251293,281886,27405,25730,130579,149933,5678,5377,38504,42320,1529592,1499548,264658,297862,42231,41790,145742,166637,9969,9943,1531480,1569189,1124486,1110373,233666,262254,14291,14504,126426,145860,4026,3899,28585,32299,1148789,1137589,242809,273818,24322,25764,139122,159943,7406,7566,418427,399607,371962,353177,17627,19632,13114,11226,4153,4073,1652,1478,9919,10021,380803,361959,21849,24044,17909,16026,6620,6694,2563,2377
R,4,2015,39,3872243,1926599,1945644,1476505,1446283,247825,277701,26872,25364,133012,150820,5376,5160,37009,40316,1508293,1480611,260494,292589,41183,40869,147800,166827,9484,9436,1513905,1549456,1108890,1095446,230796,258469,13903,14111,128990,146769,3826,3794,27500,30867,1132244,1121487,239433,269174,23592,25096,141427,160336,7065,7218,412694,396188,367615,350837,17029,19232,12969,11253,4022,4051,1550,1366,9509,9449,376049,359124,21061,23415,17591,15773,6373,6491,2419,2218
R,4,2015,40,3981282,1987553,1993729,1529068,1488647,252811,281980,27216,25566,137634,153658,5607,5023,35217,38855,1558994,1521591,264700,296191,41260,40743,151624,169085,9591,9037,1569019,1595000,1154024,1133444,236557,263747,13981,14388,133704,149779,4036,3706,26717,29936,1176494,1158575,244965,273994,23625,25128,145698,163053,7262,6941,418534,398729,375044,355203,16254,18233,13235,11178,3930,3879,1571,1317,8500,8919,382500,363016,19735,22197,17635,15615,5926,6032,2329,2096
R,4,2015,41,3821002,1894481,1926521,1456481,1435560,241314,273861,25750,24753,132399,150349,5027,4883,33510,37115,1484956,1466860,252427,287306,39193,39409,145804,165123,8835,8865,1504817,1545617,1106959,1095994,226276,256382,13505,14026,128876,146670,3680,3638,25521,28907,1128403,1120132,234058,266216,22878,24680,140360,159404,6775,6838,389664,380904,349522,339566,15038,17479,12245,10727,3523,3679,1347,1245,7989,8208,356553,346728,18369,21090,16315,14729,5444,5719,2060,2027
R,4,2015,42,3945030,1952791,1992239,1501835,1486126,252298,285957,26018,25118,133925,153043,5004,4867,33711,37128,1530359,1517421,263069,299207,39864,40203,147475,167641,8775,8790,1563661,1610649,1152234,1145679,237441,268778,13894,14358,130368,149267,3719,3612,26005,28955,1173995,1169796,245090,278536,23757,25400,142108,161850,6769,6820,389130,381590,349601,340447,14857,17179,12124,10760,3557,3776,1285,1255,7706,8173,356364,347625,17979,20671,16107,14803,5367,5791,2006,1970
R,4,2015,43,4125158,2046008,2079150,1589903,1569384,259526,292425,26186,25237,132036,150141,5070,4730,33287,37233,1618005,1600732,270094,305446,40278,40806,145129,164565,8802,8723,1663247,1703922,1246153,1234095,244930,275668,14281,14805,128399,146566,3711,3542,25773,29246,1267654,1258433,252472,285202,24478,26372,139733,159104,6755,6841,382761,375228,343750,335289,14596,16757,11905,10432,3637,3575,1359,1188,7514,7987,350351,342299,17622,20244,15800,14434,5396,5461,2047,1882
R,4,2015,44,4356494,2156491,2200003,1690519,1674914,269799,307262,26765,26131,130144,148713,4845,4925,34419,38058,1719635,1706905,280747,320526,41517,42439,143405,163126,8865,9158,1775319,1826184,1347943,1341563,255222,290294,14998,15506,126605,145069,3576,3673,26975,30079,1370533,1366597,263159,300119,25898,27839,138069,157492,6870,7151,381172,373819,342576,333351,14577,16968,11767,10625,3539,3644,1269,1252,7444,7979,349102,340308,17588,20407,15619,14600,5336,5634,1995,2007
R,4,2015,45,4367110,2175473,2191637,1708942,1676428,271329,301296,26774,25541,129608,146946,5234,4981,33586,36445,1737246,1706866,281794,313721,41518,41507,142380,160786,9247,9130,1789870,1821834,1362481,1345590,256620,284996,14820,15380,126032,143271,3894,3813,26023,28784,1384142,1369388,264032,294148,25616,27475,137029,155178,7197,7247,385603,369803,346461,330838,14709,16300,11954,10161,3576,3675,1340,1168,7563,7661,353104,337478,17762,19573,15902,14032,5351,5608,2050,1883
R,4,2015,46,4093570,2029299,2064271,1598924,1585126,248947,279157,25035,23945,121770,138099,4448,4563,30175,33381,1624409,1612993,257897,290320,38812,39075,133115,150464,8017,8364,1679706,1725271,1284611,1282181,235452,264097,14234,14508,118600,134815,3312,3408,23497,26262,1304247,1303844,241752,272203,24515,25998,128391,145532,6233,6570,349593,339000,314313,302945,13495,15060,10801,9437,3170,3284,1136,1155,6678,7119,320162,309149,16145,18117,14297,13077,4724,4932,1784,1794
R,4,2015,47,4049258,2007517,2041741,1584229,1567845,251544,282857,24543,24038,113575,130373,4519,4463,29107,32165,1608690,1594587,260239,293579,38013,38776,124475,142103,7861,8300,1662575,1707224,1274125,1268633,238042,267794,13940,14824,110529,127267,3350,3395,22589,25311,1292852,1289434,244092,275547,23958,26076,119949,137369,6153,6595,344942,334517,310104,299212,13502,15063,10603,9214,3046,3106,1169,1068,6518,6854,315838,305153,16147,18032,14055,12700,4526,4734,1708,1705
R,4,2015,48,4071042,2011044,2059998,1595227,1593377,250938,284385,24119,23877,107966,122666,4581,4433,28213,31260,1618731,1619272,259337,294943,37484,38564,118331,133782,8038,8058,1680349,1737371,1297346,1304624,238223,269988,14161,15114,105046,119688,3456,3352,22117,24605,1315515,1324760,244100,277632,24330,26366,113975,129243,6367,6392,330695,322627,297881,288753,12715,14397,9958,8763,2920,2978,1125,1081,6096,6655,303216,294512,15237,17311,13154,12198,4356,4539,1671,1666
R,4,2015,49,4167797,2059522,2108275,1630624,1629092,262073,294510,24679,24273,109538,124715,4410,4428,28198,31257,1654083,1654973,270424,304714,38402,39361,119569,135775,7867,8148,1730713,1789218,1334981,1343741,249043,280065,14644,15573,106688,121663,3350,3446,22007,24730,1353031,1363952,254845,287480,25099,27343,115331,131147,6241,6533,328809,319057,295643,285351,13030,14445,10035,8700,2850,3052,1060,982,6191,6527,301052,291021,15579,17234,13303,12018,4238,4628,1626,1615
R,4,2015,50,4452497,2199090,2253407,1752331,1754896,275212,309318,25762,25631,111843,126603,4653,4720,29289,32239,1776744,1781506,283589,319664,40302,41640,122287,137706,8146,8553,1868485,1930574,1454747,1465826,262275,294788,15837,16867,108936,123637,3610,3682,23080,25774,1473713,1486806,268126,302362,27023,29552,118002,133244,6537,6932,330605,322833,297584,289070,12937,14530,9925,8764,2907,2966,1043,1038,6209,6465,303031,294700,15463,17302,13279,12088,4285,4462,1609,1621
R,4,2015,51,4452869,2186455,2266414,1750876,1774841,266851,301835,24923,25242,110682,128080,4359,4490,28764,31926,1774721,1801137,274872,311709,39550,41355,120832,139066,7945,8358,1877817,1957726,1473506,1498822,254409,287883,15620,16668,107982,125219,3367,3513,22933,25621,1492307,1519666,260112,295109,27069,29596,116794,134670,6396,6753,308638,308688,277370,276019,12442,13952,9303,8574,2700,2861,992,977,5831,6305,282414,281471,14760,16600,12481,11759,4038,4396,1549,1605
R,4,2015,52,4457994,2187364,2270630,1755294,1784821,264868,300001,24599,24955,110016,124866,4238,4453,28349,31534,1778942,1810719,272535,309828,38928,41219,120117,135459,7642,8170,1890674,1971924,1488114,1517460,253189,286770,15690,16668,107401,122107,3315,3536,22965,25383,1507059,1538033,258684,293957,27164,29710,116251,131304,6238,6663,296690,298706,267180,267361,11679,13231,8909,8287,2615,2759,923,917,5384,6151,271883,272686,13851,15871,11764,11509,3866,4155,1404,1507
R,4,2015,53,4451588,2180837,2270751,1767177,1800821,258958,296070,24004,24828,98554,113826,4215,4230,27929,30976,1790422,1826161,266456,305754,38427,41153,108374,124110,7654,7848,1899144,1988156,1513467,1548046,247956,283677,15620,16879,96157,111159,3380,3345,22564,25050,1532071,1568327,253293,290787,27156,30150,104722,120033,6286,6362,281693,282595,253710,252775,11002,12393,8384,7949,2397,2667,835,885,5365,5926,258351,257834,13163,14967,11271,11003,3652,4077,1368,1486
R,4,2015,54,4507574,2200815,2306759,1783554,1830613,262173,299792,23686,24651,99485,117145,4106,4283,27811,30275,1806709,1855429,269443,308895,38231,40740,109243,127280,7428,7881,1928271,2028250,1538250,1580772,251551,287603,15471,17143,97071,114505,3300,3462,22628,24765,1556836,1600827,256823,294422,27177,30324,105660,123312,6116,6526,272544,278509,245304,249841,10622,12189,8215,7508,2414,2640,806,821,5183,5510,249873,254602,12620,14473,11054,10416,3583,3968,1312,1355
R,4,2015,55,4552990,2230811,2322179,1806487,1839984,267480,304914,23677,24719,101359,118277,4233,4127,27575,30158,1829524,1864612,274733,314191,38085,40900,111081,128109,7507,7657,1960534,2049870,1563212,1596250,256806,292763,15656,17247,99003,115719,3374,3317,22483,24574,1581836,1616052,262014,299709,27303,30486,107553,124217,6139,6295,270277,272309,243275,243734,10674,12151,8021,7472,2356,2558,859,810,5092,5584,247688,248560,12719,14482,10782,10414,3528,3892,1368,1362
R,4,2015,56,4350701,2117109,2233592,1722958,1779490,249030,286778,21436,22903,94418,112624,3732,3828,25535,27969,1744174,1802446,255677,295045,35112,38319,103185,121675,6690,6995,1877592,1985243,1507406,1556857,239350,275732,14479,16101,92328,110338,3019,3127,21010,23088,1524710,1575629,244171,281928,25710,28910,100045,118259,5533,5849,239517,248349,215552,222633,9680,11046,6957,6802,2090,2286,713,701,4525,4881,219464,226817,11506,13117,9402,9409,3140,3416,1157,1146
R,4,2015,57,4375729,2126570,2249159,1736652,1800340,245448,283078,21427,22595,94074,111803,3614,3776,25355,27567,1757660,1822813,252019,291405,35160,37867,102775,120569,6546,6900,1894160,2006063,1527535,1582024,236163,272454,14491,16148,92028,109678,2949,3047,20994,22712,1544767,1600324,241010,278738,25858,28814,99757,117308,5440,5723,232410,243096,209117,218316,9285,10624,6936,6447,2046,2125,665,729,4361,4855,212893,222489,11009,12667,9302,9053,3018,3261,1106,1177
R,4,2015,58,4248171,2056027,2192144,1681820,1754062,235239,277308,20378,21614,91243,109197,3467,3461,23880,26502,1701633,1775847,241458,285092,33581,36751,99189,117272,6189,6488,1838058,1961133,1485893,1546798,226367,267028,13824,15489,89359,107071,2794,2848,19821,21899,1502172,1564580,230950,272846,24774,28166,96433,114107,5143,5427,217969,231011,195927,207264,8872,10280,6554,6125,1884,2126,673,613,4059,4603,199461,211267,10508,12246,8807,8585,2756,3165,1046,1061
R,4,2015,59,4154370,2004551,2149819,1642625,1722769,226442,268012,19590,21252,89803,108762,3196,3524,22895,25500,1661635,1743530,232366,275571,32137,35741,97440,116768,5837,6370,1795148,1925510,1454342,1521398,217881,258191,13318,15335,87984,106664,2624,2893,18999,21029,1469968,1538329,222197,263832,23713,27449,94780,113607,4917,5303,209403,224309,188283,201371,8561,9821,6272,5917,1819,2098,572,631,3896,4471,191667,205201,10169,11739,8424,8292,2660,3161,920,1067
R,4,2015,60,4109593,1979492,2130101,1628551,1713878,218776,260060,18649,19850,88460,108800,3120,3309,21936,24204,1646702,1733569,224385,267269,30933,33645,95715,116185,5633,6066,1780052,1914448,1448375,1518906,210798,251139,13080,14626,86727,106899,2582,2726,18490,20152,1463532,1535067,214978,256636,23487,26281,93233,113387,4756,5119,199440,215653,180176,194972,7978,8921,5569,5224,1733,1901,538,583,3446,4052,183170,198502,9407,10633,7446,7364,2482,2798,877,947
R,4,2015,61,3888222,1859899,2028323,1540861,1642856,197985,241619,17081,18466,81065,99821,2754,3017,20153,22544,1557613,1661219,203038,248195,28644,31648,87498,106585,4985,5573,1680932,1831012,1379300,1464642,190681,233365,12071,13629,79607,98093,2275,2499,16998,18784,1393324,1479743,194439,238319,21940,24757,85326,104068,4227,4732,178967,197311,161561,178214,7304,8254,5010,4837,1458,1728,479,518,3155,3760,164289,181476,8599,9876,6704,6891,2172,2517,758,841
R,4,2015,62,3781117,1805639,1975478,1501936,1605886,186636,229363,15833,17492,79747,98728,2748,2903,18739,21106,1517454,1623106,191288,235408,26520,29855,85841,105084,4914,5340,1639373,1789510,1351698,1437595,179860,221579,11282,12997,78335,97088,2334,2430,15864,17821,1364712,1451974,183323,226250,20412,23600,83785,102664,4230,4545,166266,185968,150238,168291,6776,7784,4551,4495,1412,1640,414,473,2875,3285,152742,171132,7965,9158,6108,6255,2056,2420,684,795
R,4,2015,63,3634012,1732024,1901988,1450169,1553653,175087,219038,14762,16362,72150,90538,2428,2683,17428,19714,1464600,1569847,179408,224696,25065,28207,77494,96131,4451,4905,1576994,1728887,1309513,1397139,169087,211586,10705,12279,70880,89066,2049,2254,14760,16563,1321639,1410552,172335,215916,19477,22443,75670,93973,3811,4191,155030,173101,140656,156514,6000,7452,4057,4083,1270,1472,379,429,2668,3151,142961,159295,7073,8780,5588,5764,1824,2158,640,714
R,4,2015,64,3475650,1648953,1826697,1373281,1483342,170398,214429,14240,15677,71965,92071,2348,2481,16721,18697,1387150,1498516,174538,219928,24085,26860,77150,97508,4285,4645,1500373,1658053,1238601,1330679,164439,207353,10391,11649,70719,90543,2002,2104,14221,15725,1250287,1343278,167539,211582,18876,21246,75354,95280,3721,3951,148580,168644,134680,152663,5959,7076,3849,4028,1246,1528,346,377,2500,2972,136863,155238,6999,8346,5209,5614,1796,2228,564,694
R,4,2015,65,3446560,1636811,1809749,1365783,1472604,164988,208056,13919,14986,73836,93491,2437,2575,15848,18037,1378889,1487198,168943,213368,23429,25748,78575,98651,4296,4686,1495027,1647438,1237065,1325401,159386,201166,10316,11351,72706,92107,2043,2181,13511,15232,1248171,1337589,162425,205252,18489,20647,76910,96615,3687,4029,141784,162311,128718,147203,5602,6890,3603,3635,1130,1384,394,394,2337,2805,130718,149609,6518,8116,4940,5101,1665,2036,609,657
R,4,2015,66,3307820,1566501,1741319,1318838,1431576,149807,191795,12840,13929,67981,84785,2254,2385,14781,16849,1331069,1445404,153398,196602,21743,24232,72435,89449,3964,4252,1438075,1592276,1202096,1296156,144856,185641,9606,10606,66948,83519,1909,2034,12660,14320,1212488,1307794,147607,189359,17336,19604,70910,87595,3412,3663,128426,149043,116742,135420,4951,6154,3234,3323,1033,1266,345,351,2121,2529,118581,137610,5791,7243,4407,4628,1525,1854,552,589
R,4,2015,67,3360807,1590766,1770041,1355937,1475506,141821,182463,12219,13292,64232,80029,2076,2166,14481,16585,1368000,1489199,145368,187129,21103,23456,68382,84587,3713,4029,1466544,1625587,1242923,1344009,137053,176619,9148,10217,63207,78824,1774,1839,12439,14079,1253195,1355506,139790,180239,16899,19053,66892,82825,3241,3477,124222,144454,113014,131497,4768,5844,3071,3075,1025,1205,302,327,2042,2506,114805,133693,5578,6890,4204,4403,1490,1762,472,552
R,4,2015,68,3272427,1545824,1726603,1331217,1455051,128302,166351,11677,12717,58985,74732,1886,1925,13757,15827,1342822,1468219,131512,170647,20244,22560,62796,78984,3458,3675,1431996,1591624,1227387,1332044,124059,160888,8874,9856,58167,73610,1614,1632,11895,13594,1237368,1343244,126547,164268,16439,18479,61537,77384,2995,3191,113828,134979,103830,123007,4243,5463,2803,2861,818,1122,272,293,1862,2233,105454,124975,4965,6379,3805,4081,1259,1600,463,484
R,4,2015,69,2481689,1163206,1318483,985787,1092172,104875,139210,9110,10145,50983,62726,1749,1788,10702,12442,994652,1102404,107478,142641,15448,17471,54225,66352,3100,3292,1063748,1197869,895041,982149,101084,134278,6730,7631,50241,61794,1509,1544,9143,10473,902564,990673,103053,136881,12226,13914,53129,64956,2688,2887,99458,120614,90746,110023,3791,4932,2380,2514,742,932,240,244,1559,1969,92088,111731,4425,5760,3222,3557,1096,1396,412,405
R,4,2015,70,2487854,1159619,1328235,987036,1104375,102351,137909,8816,9984,49390,61854,1531,1732,10495,12381,995823,1114613,104839,141339,15063,17392,52452,65373,2891,3217,1065755,1213930,901193,999949,98932,133393,6659,7609,48635,60943,1316,1473,9020,10563,908668,1008615,100825,136031,12133,14074,51367,64040,2541,2793,93864,114305,85843,104426,3419,4516,2157,2375,755,911,215,259,1475,1818,87155,105998,4014,5308,2930,3318,1085,1333,350,424
R,4,2015,71,2429735,1126620,1303115,968673,1097238,94294,128449,8076,9243,44698,55096,1393,1423,9486,11666,976654,1106892,96394,131619,13877,16331,47431,58270,2581,2851,1042317,1197062,891509,1000079,91109,124395,6161,7157,44076,54263,1210,1240,8252,9928,898428,1008228,92750,126851,11303,13332,46504,57038,2260,2512,84303,106053,77164,97159,3185,4054,1915,2086,622,833,183,183,1234,1738,78226,98664,3644,4768,2574,2999,927,1232,321,339
R,4,2015,72,2423392,1118482,1304910,967361,1105617,90193,125600,7539,8751,43028,52515,1225,1398,9136,11029,975036,1114791,92343,128563,13221,15637,45507,55440,2305,2625,1040008,1202624,895444,1012114,87195,121441,5883,6687,42441,51766,1080,1178,7965,9438,902131,1019924,88855,123705,10959,12757,44642,54329,2028,2266,78474,102286,71917,93503,2998,4159,1656,2064,587,749,145,220,1171,1591,72905,94867,3488,4858,2262,2880,865,1111,277,359
R,4,2015,73,2109276,965003,1144273,830271,963479,79384,112674,6791,7676,39394,49377,1108,1234,8055,9833,836978,971666,81252,115306,11704,13692,41735,52053,2061,2325,894415,1053216,765544,879773,76743,109316,5286,5929,38868,48697,956,1033,7018,8468,771355,886768,78205,111378,9658,11217,40952,51051,1806,2017,70588,91057,64727,83706,2641,3358,1505,1747,526,680,152,201,1037,1365,65623,84898,3047,3928,2046,2475,783,1002,255,308
R,4,2015,74,1926061,872957,1053104,748423,884334,72712,105341,6152,7179,37368,46230,1023,1138,7279,8882,754501,891665,74337,107730,10582,12534,39542,48759,1923,2186,806723,966217,687576,804490,70268,101955,4763,5633,36892,45576,900,963,6324,7600,692842,810716,71515,103805,8690,10324,38821,47794,1694,1891,66234,86887,60847,79844,2444,3386,1389,1546,476,654,123,175,955,1282,61659,80949,2822,3925,1892,2210,721,965,229,295
R,4,2015,75,1818656,820221,998435,701356,835771,69332,101591,5676,6822,35970,44385,975,1164,6912,8702,707176,842995,70883,103991,9712,11994,38103,46815,1812,2216,757099,914703,643454,758976,66954,98327,4367,5286,35483,43750,832,962,6009,7402,648488,765080,68143,100142,7931,9787,37407,45891,1587,1884,63122,83732,57902,76795,2378,3264,1309,1536,487,635,143,202,903,1300,58688,77915,2740,3849,1781,2207,696,924,225,332
R,4,2015,76,1714313,769907,944406,663893,798549,61819,91560,5020,6178,32304,39431,807,1029,6064,7659,669016,804946,63222,93559,8689,10802,34096,41594,1493,1931,712845,867238,611416,727644,59689,88522,3888,4796,31896,38872,684,868,5272,6536,615839,733079,60774,90037,7122,8844,33502,40763,1309,1649,57062,77168,52477,70905,2130,3038,1132,1382,408,559,123,161,792,1123,53177,71867,2448,3522,1567,1958,594,831,184,282
R,4,2015,77,1619236,719602,899634,620475,760120,57539,87557,4680,5797,30385,38123,782,1000,5741,7037,625303,765960,58896,89487,8099,9880,32122,40134,1435,1843,666312,826541,571411,693006,55650,84672,3610,4495,30016,37594,653,818,4972,5956,575570,697902,56694,86150,6629,8037,31558,39355,1226,1555,53290,73093,49064,67114,1889,2885,1070,1302,369,529,129,182,769,1081,49733,68058,2202,3337,1470,1843,564,779,209,288
R,4,2015,78,1486594,652572,834022,563851,705875,51212,80421,4062,5192,27679,35117,704,824,5064,6593,568167,711369,52350,82193,6994,9071,29258,37002,1280,1607,603583,766058,518631,643165,49390,77904,3174,3987,27353,34611,613,698,4422,5693,522383,647876,50255,79285,5794,7414,28781,36292,1128,1394,48989,67964,45220,62710,1822,2517,888,1205,326,506,91,126,642,900,45784,63493,2095,2908,1200,1657,477,710,152,213
R,4,2015,79,1419045,614955,804090,532258,680320,48672,78607,3724,4952,25030,33156,618,791,4653,6264,536139,685504,49748,80316,6403,8631,26506,34939,1218,1501,569006,739259,489790,620571,47007,76173,2891,3822,24732,32698,535,658,4051,5337,493158,624957,47819,77499,5268,7016,26062,34260,1066,1293,45949,64831,42468,59749,1665,2434,833,1130,298,458,83,133,602,927,42981,60547,1929,2817,1135,1615,444,679,152,208
R,4,2015,80,1340421,573778,766643,498462,651514,44249,73349,3390,4582,22832,30606,568,708,4277,5884,502120,656398,45174,74908,5855,8004,24139,32375,1109,1390,531410,705511,459172,595082,42805,71087,2623,3488,22547,30163,498,597,3765,5094,462380,599285,43536,72303,4839,6506,23707,31740,992,1197,42368,61132,39290,56432,1444,2262,767,1094,285,443,70,111,512,790,39740,57113,1638,2605,1016,1498,432,635,117,193
