UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,5,2017,57,4491809,2191580,2300229,1773547,1820118,261107,300774,23320,24443,102168,120659,4201,4178,27237,30057,1796327,1844665,268243,310040,37531,40489,111767,130510,7447,7706,1923610,2027550,1532457,1576027,250432,288621,15324,17007,99830,118086,3361,3371,22206,24438,1550864,1595721,255550,295518,26811,30109,108285,126596,6103,6343,267970,272679,241090,244091,10675,12153,7996,7436,2338,2573,840,807,5031,5619,245463,248944,12693,14522,10720,10380,3482,3914,1344,1363
R,5,2017,58,4302203,2085246,2216957,1696425,1764199,243606,283996,21155,22746,95003,114210,3758,3862,25299,27944,1717465,1787159,250168,292275,34674,38084,103741,123269,6682,7023,1846637,1967692,1481767,1540769,233955,272891,14173,15945,92898,111898,3043,3162,20801,23027,1498924,1559507,238704,279066,25256,28677,100590,119828,5527,5880,238609,249265,214658,223430,9651,11105,6982,6801,2105,2312,715,700,4498,4917,218541,227652,11464,13209,9418,9407,3151,3441,1155,1143
R,5,2017,59,4304712,2082049,2222663,1699810,1777268,238124,278265,20848,22312,94731,113630,3596,3795,24940,27393,1720512,1799634,244579,286531,34299,37436,103319,122385,6476,6878,1853635,1981015,1494451,1560382,228861,267602,14067,15905,92701,111506,2932,3074,20623,22546,1511410,1578588,233588,273802,25191,28434,100333,119136,5377,5708,228414,241648,205359,216886,9263,10663,6781,6407,2030,2124,664,721,4317,4847,209102,221046,10991,12729,9108,9002,2986,3249,1099,1170
R,5,2017,60,4199073,2022142,2176931,1654355,1741094,229096,273600,20050,21424,91532,110906,3476,3518,23633,26389,1673969,1762784,235268,281382,33066,36463,99427,118949,6166,6527,1806768,1945856,1460929,1533814,220261,263263,13521,15298,89645,108810,2821,2892,19591,21779,1477024,1551498,224780,269063,24308,27881,96684,115816,5144,5457,215374,231075,193426,207280,8835,10337,6529,6126,1887,2096,655,626,4042,4610,196945,211286,10488,12319,8758,8582,2743,3133,1022,1070
R,5,2017,61,4082065,1958617,2123448,1604697,1699862,218969,263367,19072,20919,90129,110423,3198,3511,22552,25366,1623459,1720558,224800,270894,31403,35313,97642,118359,5803,6333,1753016,1900143,1420014,1499484,210516,253477,12887,15079,88314,108327,2627,2902,18658,20874,1435389,1516327,214724,259059,23081,27101,94993,115207,4880,5289,205601,223305,184683,200378,8453,9890,6185,5840,1815,2096,571,609,3894,4492,188070,204231,10076,11835,8322,8212,2649,3152,923,1044
R,5,2017,62,4036167,1932473,2103694,1589485,1690721,211242,255537,18223,19648,88776,110327,3105,3332,21642,24129,1607395,1710376,216789,262723,30304,33315,95939,117758,5601,6082,1736126,1888505,1412295,1496441,203300,246485,12697,14387,87064,108431,2576,2754,18194,20007,1427213,1512498,207412,251898,22908,25891,93479,114957,4735,5138,196347,215189,177190,194280,7942,9052,5526,5261,1712,1896,529,578,3448,4122,180182,197878,9377,10825,7396,7424,2460,2801,866,944
R,5,2017,63,3829456,1820808,2008648,1507901,1624819,191661,238176,16674,18278,81967,101861,2759,3064,19846,22450,1524435,1643111,196648,244757,28031,31344,88322,108591,4944,5619,1644399,1811408,1348712,1446761,184377,229863,11746,13462,80537,100133,2292,2540,16735,18649,1362545,1461756,188067,234783,21436,24476,86198,106067,4210,4764,176409,197240,159189,178058,7284,8313,4928,4816,1430,1728,467,524,3111,3801,161890,181355,8581,9974,6595,6868,2124,2524,734,855
R,5,2017,64,3704452,1757135,1947317,1461736,1581937,179018,224656,15473,17187,79754,99588,2706,2899,18448,21050,1477044,1599138,183579,230695,25982,29484,85745,105943,4822,5312,1593724,1761992,1314183,1414293,172331,216836,10976,12752,78354,97971,2294,2429,15586,17711,1327000,1428597,175699,221465,19941,23261,83708,103548,4143,4529,163411,185325,147553,167644,6687,7820,4497,4435,1400,1617,412,470,2862,3339,150044,170541,7880,9230,6041,6223,2037,2395,679,783
R,5,2017,65,3553875,1681951,1871924,1408008,1527349,167157,213721,14278,16061,72964,92629,2447,2700,17097,19464,1422180,1543334,171402,219292,24318,27715,78255,98197,4444,4904,1530376,1699580,1270633,1371510,161192,206304,10302,12007,71708,91150,2070,2275,14471,16334,1282532,1384740,164367,210540,18854,21995,76452,96042,3808,4190,151575,172344,137375,155839,5965,7417,3976,4054,1256,1479,377,425,2626,3130,139648,158594,7035,8752,5464,5720,1803,2155,636,714
R,5,2017,66,3408643,1605567,1803076,1339053,1464484,162592,209561,13756,15398,71491,92633,2342,2497,16333,18503,1352617,1479532,166631,215006,23374,26467,76544,97976,4229,4626,1460219,1635794,1207319,1313129,156749,202508,10003,11386,70283,91116,2001,2119,13864,15536,1218726,1325598,159758,206680,18275,20876,74799,95771,3675,3940,145348,167282,131734,151355,5843,7053,3753,4012,1208,1517,341,378,2469,2967,133891,153934,6873,8326,5099,5591,1745,2205,554,686
R,5,2017,67,3357570,1582657,1774913,1320113,1442534,157219,202775,13437,14735,73852,94458,2424,2577,15612,17834,1333040,1456982,161118,208028,22765,25335,78556,99610,4244,4667,1443887,1613548,1194232,1296296,151670,195878,9905,11096,72749,93065,2035,2193,13296,15020,1205171,1308325,154641,199892,17915,20230,76932,97563,3651,4019,138770,161365,125881,146238,5549,6897,3532,3639,1103,1393,389,384,2316,2814,127869,148657,6477,8136,4850,5105,1624,2047,593,648
R,5,2017,68,3224698,1515581,1709117,1275954,1403606,142547,186932,12438,13690,67904,85810,2254,2429,14484,16650,1287970,1417283,146050,191690,21131,23841,72283,90422,3934,4282,1389788,1561151,1161707,1269220,137645,180790,9228,10357,66885,84568,1916,2078,12407,14138,1171922,1280723,140306,184453,16786,19214,70786,88605,3393,3696,125793,147966,114247,134386,4902,6142,3210,3333,1019,1242,338,351,2077,2512,116048,136560,5744,7237,4345,4627,1497,1817,541,586
R,5,2017,69,3238652,1521105,1717547,1294880,1428199,134213,177168,11737,12994,64190,80720,2048,2198,14037,16268,1306587,1441637,137640,181738,20293,22914,68253,85212,3641,4028,1400234,1574748,1184982,1298311,129526,171353,8746,9923,63204,79517,1749,1873,12027,13771,1194925,1309557,132153,174864,16188,18534,66815,83460,3174,3480,120871,142799,109898,129888,4687,5815,2991,3071,986,1203,299,325,2010,2497,111662,132080,5487,6874,4105,4380,1438,1752,467,548
R,5,2017,70,3216542,1507621,1708921,1299292,1440418,122641,163059,11360,12489,58909,75269,1872,1934,13547,15752,1310711,1453539,125814,167365,19783,22284,62667,79492,3417,3654,1396147,1574597,1197678,1318054,118482,157611,8590,9642,58090,74142,1606,1645,11701,13503,1207491,1329191,120933,160981,16023,18214,61406,77885,2964,3178,111474,134324,101614,122364,4159,5448,2770,2847,819,1127,266,289,1846,2249,103220,124348,4881,6384,3760,4070,1261,1607,453,476
R,5,2017,71,2407999,1119054,1288945,948876,1067335,98702,134485,8743,9920,50612,63131,1715,1781,10406,12293,957536,1077470,101219,137863,14909,17145,53756,66730,3009,3255,1022617,1169743,860923,958715,94998,129538,6430,7431,49893,62195,1482,1539,8891,10325,868281,967137,96888,132087,11782,13612,52693,65338,2613,2854,96437,119202,87953,108620,3704,4947,2313,2489,719,936,233,242,1515,1968,89255,110333,4331,5776,3127,3533,1063,1392,396,401
R,5,2017,72,2392186,1105005,1287181,940265,1069279,96005,132810,8381,9681,48732,61650,1493,1704,10129,12057,948756,1079257,98394,136127,14426,16862,51688,65099,2799,3152,1014154,1174321,857223,966167,92679,128326,6281,7356,47999,60753,1283,1453,8689,10266,864435,974596,94487,130862,11565,13613,50635,63784,2453,2735,90851,112860,83042,103112,3326,4484,2100,2325,733,897,210,251,1440,1791,84321,104661,3907,5265,2861,3249,1053,1315,346,417
R,5,2017,73,2322724,1066395,1256329,915914,1055988,87989,123143,7691,8953,44298,55424,1366,1424,9137,11397,923605,1065426,90023,126271,13246,15864,46944,58530,2514,2808,985097,1151690,841540,960170,84895,119139,5818,6875,43712,54590,1190,1238,7942,9678,848194,968118,86480,121546,10741,12885,46068,57311,2210,2471,81298,104639,74374,95818,3094,4004,1873,2078,586,834,176,186,1195,1719,75411,97308,3543,4725,2505,2979,876,1219,304,337
R,5,2017,74,2325232,1062157,1263075,919220,1070141,83763,120239,7146,8460,42059,52032,1195,1359,8774,10844,926614,1079180,85809,123172,12594,15176,44441,54912,2235,2572,986553,1162563,849983,978328,80862,116130,5538,6439,41486,51288,1054,1151,7630,9227,856409,985971,82427,118339,10399,12341,43597,53803,1969,2231,75604,100512,69237,91813,2901,4109,1608,2021,573,744,141,208,1144,1617,70205,93209,3382,4833,2195,2835,844,1109,266,341
R,5,2017,75,2013551,911369,1102182,783991,927539,73473,107247,6391,7425,38740,49218,1065,1214,7709,9539,790419,935491,75260,109790,11108,13249,40966,51822,1976,2272,843662,1012716,721940,845367,70900,103922,4953,5687,38238,48534,921,1015,6710,8191,727506,852140,72296,105897,9146,10798,40218,50826,1729,1967,67707,89466,62051,82172,2573,3325,1438,1738,502,684,144,199,999,1348,62913,83351,2964,3893,1962,2451,748,996,247,305
R,5,2017,76,1826992,818218,1008774,701549,846545,66694,100099,5763,6888,36304,45494,988,1093,6920,8655,707347,853706,68239,102423,9974,12105,38354,47961,1840,2117,755273,924167,643769,768815,64342,96816,4446,5367,35847,44851,871,927,5998,7391,648777,774889,65519,98606,8172,9927,37667,47011,1622,1832,62945,84607,57780,77730,2352,3283,1317,1521,457,643,117,166,922,1264,58570,78817,2720,3817,1802,2178,687,950,218,285
R,5,2017,77,1713919,762953,950966,652006,795469,63202,95979,5338,6512,34920,43532,937,1134,6550,8340,657519,802401,64682,98270,9172,11475,36942,45863,1727,2126,703076,869681,597113,720916,60945,92800,4084,5023,34454,42918,800,932,5680,7092,601872,726765,62070,94534,7461,9341,36272,44975,1512,1805,59877,81285,54893,74553,2257,3179,1254,1489,466,614,137,202,870,1248,55647,75636,2612,3736,1711,2134,670,888,215,321
R,5,2017,78,1601042,709320,891722,610986,752953,55992,85847,4637,5840,31220,38700,773,1011,5712,7371,615819,759109,57307,87775,8076,10268,32912,40792,1433,1887,655190,816917,561229,684193,53942,82917,3559,4520,30837,38154,661,855,4962,6278,565395,689417,54951,84368,6592,8388,32358,39984,1266,1612,54130,74805,49757,68760,2050,2930,1078,1320,383,546,112,156,750,1093,50424,69692,2356,3407,1484,1880,554,808,167,275
R,5,2017,79,1505560,658760,846800,567740,714851,51540,81670,4294,5502,29086,37080,738,959,5362,6738,572254,720447,52794,83517,7491,9409,30701,39015,1348,1763,608561,776238,521521,650053,49741,78891,3313,4246,28735,36573,618,782,4633,5693,525400,654738,50695,80297,6134,7633,30169,38266,1151,1483,50199,70562,46219,64798,1799,2779,981,1256,351,507,120,177,729,1045,46854,65709,2099,3220,1357,1776,532,749,197,280
R,5,2017,80,1369181,591156,778025,510020,657427,45702,74637,3723,4882,26325,34002,667,810,4719,6267,514051,662663,46768,76313,6458,8553,27797,35805,1200,1557,545388,712916,467821,597409,43985,72186,2884,3731,26013,33513,579,683,4106,5394,471314,601883,44785,73483,5325,6964,27338,35117,1052,1347,45768,65109,42199,60018,1717,2451,839,1151,312,489,88,127,613,873,42737,60780,1983,2830,1133,1589,459,688,148,210
R,5,2017,81,1291677,549900,741777,475100,626622,42869,72152,3379,4617,23684,31779,577,749,4291,5858,478689,631475,43856,73756,5847,8058,25044,33451,1125,1405,507328,680211,435787,569888,41296,69829,2611,3544,23404,31344,501,627,3729,4979,438897,573985,42034,71064,4797,6527,24629,32806,985,1212,42572,61566,39313,56734,1573,2323,768,1073,280,435,76,122,562,879,39792,57490,1822,2692,1050,1531,415,645,140,193
R,5,2017,82,1209626,507128,702498,439575,595852,38648,66970,3059,4260,21425,29247,528,674,3893,5495,442896,600412,39500,68425,5297,7455,22618,30881,1028,1313,468044,644559,403370,542391,37279,64810,2361,3227,21158,28826,463,567,3413,4738,406270,546297,37946,65935,4367,6045,22214,30279,915,1131,39084,57939,36205,53461,1369,2160,698,1033,267,421,65,107,480,757,36626,54115,1554,2490,930,1410,404,602,113,182
R,5,2017,83,1061635,437914,623721,379969,528837,32952,59392,2539,3594,18590,26377,486,626,3378,4895,382849,532946,33708,60688,4440,6408,19688,27850,889,1204,404170,572815,348680,481832,31803,57482,1936,2737,18374,26005,415,541,2962,4218,351202,485357,32390,58480,3635,5223,19362,27314,778,1048,33744,50906,31289,47005,1149,1910,603,857,216,372,71,85,416,677,31647,47589,1318,2208,805,1185,326,536,111,156
R,5,2017,84,1008183,407295,600888,354528,511050,30098,56152,2302,3413,16966,25252,419,536,2982,4485,357051,514779,30772,57360,3955,6001,17958,26548,788,1111,377262,553587,326682,467301,29041,54398,1785,2636,16754,24918,364,462,2636,3872,328897,470500,29578,55351,3260,4930,17657,26060,699,976,30033,47301,27846,43749,1057,1754,517,777,212,334,55,74,346,613,28154,44279,1194,2009,695,1071,301,488,89,135
R,5,2017,85,932216,370317,561899,325645,483169,25097,48873,1945,3006,14652,22243,366,472,2612,4136,327889,486638,25694,49968,3390,5401,15504,23417,697,964,342576,518342,299760,442773,24262,47339,1473,2290,14467,21967,316,415,2298,3558,301729,445731,24734,48201,2757,4385,15239,23019,608,846,27741,43557,25885,40396,835,1534,472,716,185,276,50,57,314,578,26160,40907,960,1767,633,1016,265,398,89,118
R,5,2017,86,866082,335410,530672,295729,457651,22090,44808,1688,2759,13145,21227,346,456,2412,3771,297777,460810,22623,45840,3024,4910,13960,22332,646,909,310154,489739,272193,419677,21299,43416,1254,2056,13010,20965,306,383,2092,3242,273966,422374,21714,44213,2419,3946,13738,21933,574,792,25256,40933,23536,37974,791,1392,434,703,135,262,40,73,320,529,23811,38436,909,1627,605,964,222,399,72,117
R,5,2017,87,790396,298776,491620,263139,423933,19853,41913,1610,2464,11815,19483,303,417,2056,3410,264890,426767,20332,42842,2779,4424,12453,20467,552,820,276027,454202,241948,389109,19114,40669,1210,1879,11693,19249,265,356,1797,2940,243479,391548,19492,41385,2244,3612,12260,20119,486,708,22749,37418,21191,34824,739,1244,400,585,122,234,38,61,259,470,21411,35219,840,1457,535,812,193,348,66,112
R,5,2017,88,686532,252910,433622,223797,375689,16134,36034,1260,1969,9712,16533,233,375,1774,3022,225284,378214,16539,36882,2267,3708,10271,17382,464,736,234267,401899,206413,346247,15547,34903,951,1480,9602,16331,205,326,1549,2612,207702,348408,15868,35573,1851,3022,10101,17086,407,652,18643,31723,17384,29442,587,1131,309,489,110,202,28,49,225,410,17582,29806,671,1309,416,686,170,296,57,84
R,5,2017,89,615614,219846,395768,194846,344141,13712,32118,1053,1814,8540,14689,180,304,1515,2702,196138,346404,14029,32830,1889,3379,9047,15445,381,656,204175,368243,180185,318606,13250,31136,790,1380,8455,14511,157,256,1338,2354,181324,320557,13508,31701,1532,2776,8916,15184,338,566,15671,27525,14661,25535,462,982,263,434,85,178,23,48,177,348,14814,25847,521,1129,357,603,131,261,43,90
R,5,2017,90,531273,184513,346760,163362,302088,11598,27738,862,1602,7256,12770,149,247,1286,2315,164447,304042,11913,28381,1603,2931,7648,13403,295,519,171625,323388,151296,280459,11212,26860,679,1215,7186,12617,129,211,1123,2026,152244,282162,11458,27374,1334,2405,7534,13184,255,452,12888,23372,12066,21629,386,878,183,387,70,153,20,36,163,289,12203,21880,455,1007,269,526,114,219,40,67
R,5,2017,91,448598,149856,298742,132602,260134,9406,24056,687,1308,6036,11018,102,221,1023,2005,133472,261802,9654,24621,1253,2446,6354,11578,229,464,139356,278990,122809,241805,9088,23361,506,986,5975,10884,87,191,891,1763,123568,243270,9280,23818,1007,2006,6257,11382,196,408,10500,19752,9793,18329,318,695,181,322,61,134,15,30,132,242,9904,18532,374,803,246,440,97,196,33,56
R,5,2017,92,381461,122987,258474,108630,225787,7670,20162,564,1132,5176,9446,96,213,851,1734,109352,227245,7873,20701,1033,2149,5454,9878,204,391,114614,242057,100808,210546,7426,19577,425,876,5123,9338,83,187,749,1533,101445,211827,7585,20028,846,1795,5369,9717,177,344,8373,16417,7822,15241,244,585,139,256,53,108,13,26,102,201,7907,15418,288,673,187,354,85,161,27,47
R,5,2017,93,309489,96799,212690,85418,186287,5941,16333,442,874,4240,7692,74,160,684,1344,85995,187411,6110,16721,822,1655,4466,8046,151,317,90179,199925,79228,174462,5743,15867,339,663,4199,7599,63,138,607,1196,79741,175462,5881,16189,684,1366,4401,7919,128,282,6620,12765,6190,11825,198,466,103,211,41,93,11,22,77,148,6254,11949,229,532,138,289,65,127,23,35
R,5,2017,94,243729,73923,169806,64845,148423,4656,13205,340,655,3487,6323,53,123,542,1077,65312,149306,4793,13526,631,1276,3667,6607,124,258,68810,159833,60081,139122,4498,12854,254,516,3456,6265,46,110,475,966,60492,139909,4605,13130,508,1080,3619,6518,105,230,5113,9973,4764,9301,158,351,86,139,31,58,7,13,67,111,4820,9397,188,396,123,196,48,89,19,28
R,5,2017,95,194216,56637,137579,49844,120817,3361,10467,249,551,2733,4759,43,106,407,879,50191,121543,3479,10734,470,1051,2859,4993,93,217,53071,129707,46491,113507,3266,10191,200,435,2715,4710,37,89,362,775,46798,114143,3362,10417,397,882,2833,4916,78,188,3566,7872,3353,7310,95,276,49,116,18,49,6,17,45,104,3393,7400,117,317,73,169,26,77,15,29
R,5,2017,96,145419,40936,104483,35887,91314,2479,8020,171,404,2050,3979,32,79,317,687,36155,91876,2564,8243,343,793,2154,4158,70,164,38463,98764,33598,85988,2399,7837,129,320,2030,3945,25,72,282,602,33837,86482,2471,8024,281,669,2123,4102,59,144,2473,5719,2289,5326,80,183,42,84,20,34,7,7,35,85,2318,5394,93,219,62,124,31,56,11,20
R,5,2017,97,104177,27914,76263,24165,66029,1847,6338,131,296,1534,3046,28,50,209,504,24334,66440,1908,6512,245,583,1602,3167,57,116,26149,72074,22528,62133,1796,6190,99,239,1522,3022,24,44,180,446,22674,62492,1843,6340,198,497,1580,3129,49,97,1765,4189,1637,3896,51,148,32,57,12,24,4,6,29,58,1660,3948,65,172,47,86,22,38,8,19
R,5,2017,98,70020,17942,52078,15483,45177,1203,4239,82,199,1021,2090,19,40,134,333,15596,45450,1244,4356,155,387,1063,2171,35,84,16907,49426,14528,42737,1167,4124,61,163,1016,2076,16,35,119,291,14628,42972,1202,4223,125,331,1054,2149,29,76,1035,2652,955,2440,36,115,21,36,5,14,3,5,15,42,968,2478,42,133,30,56,9,22,6,8
R,5,2017,99,49449,12106,37343,10424,32283,781,3074,59,148,733,1546,13,28,96,264,10500,32499,809,3164,112,295,762,1609,29,64,11383,35460,9756,30548,757,3000,48,128,729,1533,11,24,82,227,9821,30734,779,3073,93,261,754,1583,25,54,723,1883,668,1735,24,74,11,20,4,13,2,4,14,37,679,1765,30,91,19,34,8,26,4,10
R,5,2017,100,86022,18566,67456,15216,56478,1460,6588,117,300,1562,3517,28,71,183,502,15362,56874,1522,6794,207,564,1625,3649,60,140,17427,64083,14181,53386,1420,6455,93,253,1550,3488,26,64,157,437,14306,53732,1471,6622,171,488,1602,3601,52,123,1139,3373,1035,3092,40,133,24,47,12,29,2,7,26,65,1056,3142,51,172,36,76,23,48,8,17
R,6,2017,999,324801865,159953016,164848849,123521805,125666706,20753808,22584846,2065307,2032261,8928812,9794839,395183,383851,4288101,4386346,127334185,129544999,22650306,24571806,3374479,3406234,10517057,11384605,779843,773506,130416595,135905521,97514744,100230813,19379119,21159459,1183912,1219755,8641057,9505557,289732,285718,3408031,3504219,100542503,103325249,20873560,22734582,2118588,2221298,9986658,10851843,591422,592975,29536421,28943328,26007061,25435893,1374689,1425387,881395,812506,287755,289282,105451,98133,880070,882127,26791682,26219750,1776746,1837224,1255891,1184936,530399,532762,188421,180531
R,6,2017,0,3901221,1995478,1905743,1439873,1370375,299012,290710,32068,30824,98907,93024,5889,5599,119729,115211,1550180,1476496,363601,353406,56058,53816,142878,134947,14317,13648,1479482,1410105,998572,946886,271312,263930,16631,15856,93196,87561,4037,3820,95734,92052,1087194,1032070,323846,314924,32330,30851,129762,122405,10244,9745,515996,495638,441301,423489,27700,26780,15437,14968,5711,5463,1852,1779,23995,23159,462986,444426,39755,38482,23728,22965,13116,12542,4073,3903
R,6,2017,1,3975253,2031968,1943285,1464705,1394597,303666,296360,32550,31414,103575,98127,6017,5797,121455,116990,1576552,1502324,369107,359985,56885,54783,148294,140732,14570,13975,1502637,1434632,1011516,959549,275571,269167,16739,16053,97700,92553,4124,3970,96987,93340,1101246,1045888,328731,320838,32602,31253,134879,127946,10423,9989,529331,508653,453189,435048,28095,27193,15811,15361,5875,5574,1893,1827,24468,23650,475306,456436,40376,39147,24283,23530,13415,12786,4147,3986
R,6,2017,2,4020001,2055373,1964628,1476163,1406424,307945,299778,32804,31723,109911,103481,6074,5872,122476,117350,1588919,1514456,373820,363348,57326,55200,155113,146439,14744,14068,1526953,1455720,1024132,971397,279200,272071,17119,16406,104209,97984,4237,4063,98056,93799,1114807,1058126,332721,323710,33205,31731,141975,133797,10673,10144,528420,508908,452031,435027,28745,27707,15685,15317,5702,5497,1837,1809,24420,23551,474112,456330,41099,39638,24121,23469,13138,12642,4071,3924
R,6,2017,3,4000546,2047176,1953370,1473024,1399549,307332,298984,33082,31834,107086,101521,5850,5623,120802,115859,1584223,1506191,371876,361913,57480,55156,151874,143660,14545,13802,1523287,1451223,1024753,970273,278690,271457,17463,16719,101604,96289,4102,3922,96675,92563,1114157,1055852,331102,322582,33501,31983,138980,131353,10509,9944,523889,502147,448271,429276,28642,27527,15619,15115,5482,5232,1748,1701,24127,23296,470066,450339,40774,39331,23979,23173,12894,12307,4036,3858
R,6,2017,4,3997863,2043077,1954786,1467968,1400627,305987,297941,32838,31602,110729,104497,5930,5658,119625,114461,1577941,1505818,369385,359400,57071,54887,155567,146702,14739,13908,1521428,1451902,1020395,969495,278141,270964,17604,16843,105392,99252,4196,3939,95700,91409,1108757,1053862,329545,320804,33532,32119,142875,134426,10683,9976,521649,502884,447573,431132,27846,26977,15234,14759,5337,5245,1734,1719,23925,23052,469184,451956,39840,38596,23539,22768,12692,12276,4056,3932
R,6,2017,5,4007243,2048393,1958850,1478133,1409772,307061,298046,33582,32174,105880,100648,5676,5461,118061,112749,1586659,1513407,369894,358407,57907,55399,149589,142081,14269,13655,1521675,1451663,1025796,973810,279488,271525,17695,17013,100618,95623,3948,3802,94130,89890,1112700,1056803,330310,320418,33634,32218,137057,130107,10257,9795,526718,507187,452337,435962,27573,26521,15887,15161,5262,5025,1728,1659,23931,22859,473959,456604,39584,37989,24273,23181,12532,11974,4012,3860
R,6,2017,6,4050936,2071434,1979502,1502768,1431775,308818,299783,32301,31301,103725,98825,5635,5364,118187,112454,1611476,1535124,371545,359849,56896,54893,147317,139933,14308,13517,1531412,1458750,1034431,980754,282633,274007,17907,17124,98620,93947,3940,3744,93881,89174,1121145,1063038,333265,322406,33966,32512,134819,128063,10277,9683,540022,520752,468337,451021,26185,25776,14394,14177,5105,4878,1695,1620,24306,23280,490331,472086,38280,37443,22930,22381,12498,11870,4031,3834
R,6,2017,7,4041083,2062065,1979018,1484595,1418516,309452,300988,32902,32056,109369,105418,6044,5881,119703,116159,1594834,1525258,373578,363819,57339,56017,153333,147608,14585,14103,1527086,1462870,1026607,976682,280612,273127,17321,17085,103449,99763,4072,3936,95025,92277,1114527,1061851,332341,323693,33116,32729,139896,134854,10336,9925,534979,516148,457988,441834,28840,27861,15581,14971,5920,5655,1972,1945,24678,23882,480307,463407,41237,40126,24223,23288,13437,12754,4249,4178
R,6,2017,8,4049054,2065658,1983396,1488321,1422505,312745,304932,32965,31917,108607,105097,6187,6078,116833,112867,1595554,1526265,375558,366227,56917,54594,151259,145920,14502,14129,1535220,1472587,1034264,985569,283815,276723,17404,16959,102543,99346,4160,4094,93034,89896,1120037,1068617,334711,326476,32952,31581,138044,133368,10293,9999,530438,510809,454057,436936,28930,28209,15561,14958,6064,5751,2027,1984,23799,22971,475517,457648,40847,39751,23965,23013,13215,12552,4209,4130
R,6,2017,9,4172329,2129644,2042685,1537797,1467477,321749,314129,34236,33064,112610,108605,6364,6103,116888,113307,1644994,1571380,384411,375979,58150,56282,155326,149224,14928,14084,1581636,1517122,1066991,1016736,292349,285664,17980,17622,106693,102864,4296,4050,93327,90186,1152951,1099758,343368,335891,33556,32602,142316,136635,10588,9922,548008,525563,470806,450741,29400,28465,16256,15442,5917,5741,2068,2053,23561,23121,492043,471622,41043,40088,24594,23680,13010,12589,4340,4162
R,6,2017,10,4192239,2141520,2050719,1553408,1482042,322614,312613,34873,33280,110916,106597,6298,6169,113411,110018,1657458,1582792,383125,371962,58429,56260,152447,146171,14606,14146,1593400,1524151,1082089,1029070,293528,284690,18123,17724,104902,100961,4279,4126,90479,87580,1165485,1109590,342698,332995,33513,32600,139444,133917,10392,9975,548120,526568,471319,452972,29086,27923,16750,15556,6014,5636,2019,2043,22932,22438,491973,473202,40427,38967,24916,23660,13003,12254,4214,4171
R,6,2017,11,4151141,2120984,2030157,1549257,1473973,313394,306225,34025,32764,109605,106638,6163,6005,108540,104552,1648728,1569763,370582,361864,57081,54844,149558,144750,14071,13530,1585197,1516036,1086635,1030129,285721,279413,17995,17568,103853,101326,4155,4073,86838,83527,1166511,1106938,332417,324857,33063,31936,137321,133155,10020,9609,535787,514121,462622,443844,27673,26812,16030,15196,5752,5312,2008,1932,21702,21025,482217,462825,38165,37007,24018,22908,12237,11595,4051,3921
R,6,2017,12,4140926,2113725,2027201,1549169,1476059,309868,301047,33644,32723,110853,110143,6169,5983,104022,101246,1644317,1568488,363856,354089,56344,54638,149522,147301,13748,13345,1588673,1523485,1094732,1040439,283107,275143,17994,17487,105295,104901,4219,4178,83326,81337,1171276,1114938,327164,318645,32898,31885,137791,136203,9836,9694,525052,503716,454437,435620,26761,25904,15650,15236,5558,5242,1950,1805,20696,19909,473041,453550,36692,35444,23446,22753,11731,11098,3912,3651
R,6,2017,13,4150206,2116839,2033367,1559253,1487617,307562,299525,32769,32070,110731,110580,5964,5738,100560,97837,1651239,1577104,359147,350212,55110,53791,148171,146642,13381,12905,1604292,1538080,1114519,1058059,281803,274604,17832,17256,105301,105448,4150,3984,80687,78729,1188629,1130311,323989,316226,32661,31825,136773,135811,9688,9291,512547,495287,444734,429558,25759,24921,14937,14814,5430,5132,1814,1754,19873,19108,462610,446793,35158,33986,22449,21966,11398,10831,3693,3614
